strain,seqid,source,type,start,end,length,strand,score,phase,gene_id,name,product,locus_tag,gene_biotype,attributes
CDC1551,NC_002755.2,Protein Homology,CDS,3802510,3803220,711,+,,0,cds-WP_003900680.1,WP_003900680.1,hypothetical protein,MT_RS17830,protein_coding,ID=cds-WP_003900680.1;Parent=gene-MT_RS17830;Dbxref=GenBank:WP_003900680.1;Name=WP_003900680.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017487565.1;locus_tag=MT_RS17830;product=hypothetical protein;protein_id=WP_003900680.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3803376,3804953,1578,-,,,gene-MT_RS17835,guaA,,MT_RS17835,protein_coding,ID=gene-MT_RS17835;Name=guaA;gbkey=Gene;gene=guaA;gene_biotype=protein_coding;locus_tag=MT_RS17835;old_locus_tag=MT3504
CDC1551,NC_002755.2,Protein Homology,CDS,3803376,3804953,1578,-,,0,cds-WP_003900045.1,WP_003900045.1,glutamine-hydrolyzing GMP synthase,MT_RS17835,protein_coding,"ID=cds-WP_003900045.1;Parent=gene-MT_RS17835;Dbxref=GenBank:WP_003900045.1;Name=WP_003900045.1;Ontology_term=GO:0006177,GO:0003922,GO:0005524,GO:0016462;gbkey=CDS;gene=guaA;go_function=GMP synthase (glutamine-hydrolyzing) activity|0003922||IEA,ATP binding|0005524||IEA,pyrophosphatase activity|0016462||IEA;go_process=GMP biosynthetic process|0006177||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217913.1;locus_tag=MT_RS17835;product=glutamine-hydrolyzing GMP synthase;protein_id=WP_003900045.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,3804965,3805873,909,-,,,gene-MT_RS17840,hpnD,,MT_RS17840,protein_coding,ID=gene-MT_RS17840;Name=hpnD;gbkey=Gene;gene=hpnD;gene_biotype=protein_coding;locus_tag=MT_RS17840;old_locus_tag=MT3505
CDC1551,NC_002755.2,Protein Homology,CDS,3804965,3805873,909,-,,0,cds-WP_003417954.1,WP_003417954.1,presqualene diphosphate synthase HpnD,MT_RS17840,protein_coding,"ID=cds-WP_003417954.1;Parent=gene-MT_RS17840;Dbxref=GenBank:WP_003417954.1;Name=WP_003417954.1;Ontology_term=GO:0016117,GO:0046905;gbkey=CDS;gene=hpnD;go_function=15-cis-phytoene synthase activity|0046905||IEA;go_process=carotenoid biosynthetic process|0016117||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217914.1;locus_tag=MT_RS17840;product=presqualene diphosphate synthase HpnD;protein_id=WP_003417954.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,3805902,3806981,1080,-,,,gene-MT_RS17845,idsA1,,MT_RS17845,protein_coding,ID=gene-MT_RS17845;Name=idsA1;gbkey=Gene;gene=idsA1;gene_biotype=protein_coding;locus_tag=MT_RS17845;old_locus_tag=MT3506
CDC1551,NC_002755.2,Protein Homology,CDS,3805902,3806981,1080,-,,0,cds-WP_003417957.1,WP_003417957.1,(2E%2C6E)-farnesyl diphosphate synthase,MT_RS17845,protein_coding,ID=cds-WP_003417957.1;Parent=gene-MT_RS17845;Dbxref=GenBank:WP_003417957.1;Name=WP_003417957.1;gbkey=CDS;gene=idsA1;inference=COORDINATES: similar to AA sequence:RefSeq:YP_177970.1;locus_tag=MT_RS17845;product=(2E%2C6E)-farnesyl diphosphate synthase;protein_id=WP_003417957.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3807130,3808050,921,+,,,gene-MT_RS17850,MT_RS17850,,MT_RS17850,protein_coding,ID=gene-MT_RS17850;Name=MT_RS17850;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS17850;old_locus_tag=MT3507
CDC1551,NC_002755.2,Protein Homology,CDS,3807130,3808050,921,+,,0,cds-WP_003912218.1,WP_003912218.1,class I SAM-dependent methyltransferase,MT_RS17850,protein_coding,"ID=cds-WP_003912218.1;Parent=gene-MT_RS17850;Dbxref=GenBank:WP_003912218.1;Name=WP_003912218.1;Ontology_term=GO:0032259,GO:0008168,GO:0008757,GO:1904047;gbkey=CDS;go_function=methyltransferase activity|0008168||IEA,S-adenosylmethionine-dependent methyltransferase activity|0008757||IEA,S-adenosyl-L-methionine binding|1904047||IEA;go_process=methylation|0032259||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009936179.1;locus_tag=MT_RS17850;product=class I SAM-dependent methyltransferase;protein_id=WP_003912218.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,3808114,3808902,789,+,,,gene-MT_RS17855,MT_RS17855,,MT_RS17855,protein_coding,ID=gene-MT_RS17855;Name=MT_RS17855;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS17855;old_locus_tag=MT3508
CDC1551,NC_002755.2,Protein Homology,CDS,3808114,3808902,789,+,,0,cds-WP_003417961.1,WP_003417961.1,beta-phosphoglucomutase family hydrolase,MT_RS17855,protein_coding,ID=cds-WP_003417961.1;Parent=gene-MT_RS17855;Dbxref=GenBank:WP_003417961.1;Name=WP_003417961.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217917.1;locus_tag=MT_RS17855;product=beta-phosphoglucomutase family hydrolase;protein_id=WP_003417961.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3808917,3811277,2361,+,,,gene-MT_RS17860,MT_RS17860,,MT_RS17860,protein_coding,ID=gene-MT_RS17860;Name=MT_RS17860;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS17860;old_locus_tag=MT3509
CDC1551,NC_002755.2,Protein Homology,CDS,3808917,3811277,2361,+,,0,cds-WP_003900047.1,WP_003900047.1,glycoside hydrolase family 65 protein,MT_RS17860,protein_coding,"ID=cds-WP_003900047.1;Parent=gene-MT_RS17860;Dbxref=GenBank:WP_003900047.1;Name=WP_003900047.1;Ontology_term=GO:0005975,GO:0016787,GO:0030246;gbkey=CDS;go_function=hydrolase activity|0016787||IEA,carbohydrate binding|0030246||IEA;go_process=carbohydrate metabolic process|0005975||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217918.1;locus_tag=MT_RS17860;product=glycoside hydrolase family 65 protein;protein_id=WP_003900047.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,3811530,3812768,1239,-,,,gene-MT_RS17865,MT_RS17865,,MT_RS17865,protein_coding,ID=gene-MT_RS17865;Name=MT_RS17865;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS17865;old_locus_tag=MT3510
CDC1551,NC_002755.2,Protein Homology,CDS,3811530,3812768,1239,-,,0,cds-WP_003900048.1,WP_003900048.1,DegT/DnrJ/EryC1/StrS family aminotransferase,MT_RS17865,protein_coding,ID=cds-WP_003900048.1;Parent=gene-MT_RS17865;Dbxref=GenBank:WP_003900048.1;Name=WP_003900048.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217919.1;locus_tag=MT_RS17865;product=DegT/DnrJ/EryC1/StrS family aminotransferase;protein_id=WP_003900048.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3813139,3814740,1602,-,,,gene-MT_RS17870,MT_RS17870,,MT_RS17870,protein_coding,ID=gene-MT_RS17870;Name=MT_RS17870;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS17870;old_locus_tag=MT3511
CDC1551,NC_002755.2,Protein Homology,CDS,3813139,3814740,1602,-,,0,cds-WP_003417969.1,WP_003417969.1,FAD/NAD(P)-binding protein,MT_RS17870,protein_coding,ID=cds-WP_003417969.1;Parent=gene-MT_RS17870;Dbxref=GenBank:WP_003417969.1;Name=WP_003417969.1;Ontology_term=GO:0000166;gbkey=CDS;go_function=nucleotide binding|0000166||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217920.1;locus_tag=MT_RS17870;product=FAD/NAD(P)-binding protein;protein_id=WP_003417969.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3814757,3815461,705,-,,,gene-MT_RS17875,MT_RS17875,,MT_RS17875,protein_coding,ID=gene-MT_RS17875;Name=MT_RS17875;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS17875;old_locus_tag=MT3512
CDC1551,NC_002755.2,Protein Homology,CDS,3814757,3815461,705,-,,0,cds-WP_003417980.1,WP_003417980.1,dTDP-4-amino-4%2C6-dideoxyglucose formyltransferase,MT_RS17875,protein_coding,ID=cds-WP_003417980.1;Parent=gene-MT_RS17875;Dbxref=GenBank:WP_003417980.1;Name=WP_003417980.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217921.1;locus_tag=MT_RS17875;product=dTDP-4-amino-4%2C6-dideoxyglucose formyltransferase;protein_id=WP_003417980.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3815579,3816145,567,-,,,gene-MT_RS17880,MT_RS17880,,MT_RS17880,protein_coding,ID=gene-MT_RS17880;Name=MT_RS17880;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS17880;old_locus_tag=MT3513
CDC1551,NC_002755.2,Protein Homology,CDS,3815579,3816145,567,-,,0,cds-WP_003417984.1,WP_003417984.1,TetR/AcrR family transcriptional regulator,MT_RS17880,protein_coding,"ID=cds-WP_003417984.1;Parent=gene-MT_RS17880;Dbxref=GenBank:WP_003417984.1;Name=WP_003417984.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217922.1;locus_tag=MT_RS17880;product=TetR/AcrR family transcriptional regulator;protein_id=WP_003417984.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,3816207,3817094,888,+,,,gene-MT_RS17885,MT_RS17885,,MT_RS17885,protein_coding,ID=gene-MT_RS17885;Name=MT_RS17885;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS17885;old_locus_tag=MT3514
CDC1551,NC_002755.2,Protein Homology,CDS,3816207,3817094,888,+,,0,cds-WP_003900050.1,WP_003900050.1,alpha-ketoglutarate-dependent sulfate ester dioxygenase,MT_RS17885,protein_coding,ID=cds-WP_003900050.1;Parent=gene-MT_RS17885;Dbxref=GenBank:WP_003900050.1;Name=WP_003900050.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217923.1;locus_tag=MT_RS17885;product=alpha-ketoglutarate-dependent sulfate ester dioxygenase;protein_id=WP_003900050.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3817150,3817428,279,+,,,gene-MT_RS17890,MT_RS17890,,MT_RS17890,protein_coding,ID=gene-MT_RS17890;Name=MT_RS17890;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS17890;old_locus_tag=MT3515
CDC1551,NC_002755.2,Protein Homology,CDS,3817150,3817428,279,+,,0,cds-WP_003912220.1,WP_003912220.1,type II toxin-antitoxin system Phd/YefM family antitoxin,MT_RS17890,protein_coding,ID=cds-WP_003912220.1;Parent=gene-MT_RS17890;Dbxref=GenBank:WP_003912220.1;Name=WP_003912220.1;Ontology_term=GO:0110001;gbkey=CDS;go_component=toxin-antitoxin complex|0110001||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003912220.1;locus_tag=MT_RS17890;product=type II toxin-antitoxin system Phd/YefM family antitoxin;protein_id=WP_003912220.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3817425,3817835,411,+,,,gene-MT_RS17895,MT_RS17895,,MT_RS17895,protein_coding,ID=gene-MT_RS17895;Name=MT_RS17895;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS17895;old_locus_tag=MT3516
CDC1551,NC_002755.2,Protein Homology,CDS,3817425,3817835,411,+,,0,cds-WP_003417998.1,WP_003417998.1,type II toxin-antitoxin system VapC family toxin,MT_RS17895,protein_coding,ID=cds-WP_003417998.1;Parent=gene-MT_RS17895;Dbxref=GenBank:WP_003417998.1;Name=WP_003417998.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217925.1;locus_tag=MT_RS17895;product=type II toxin-antitoxin system VapC family toxin;protein_id=WP_003417998.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3817868,3819604,1737,-,,,gene-MT_RS17900,choD,,MT_RS17900,protein_coding,ID=gene-MT_RS17900;Name=choD;gbkey=Gene;gene=choD;gene_biotype=protein_coding;locus_tag=MT_RS17900;old_locus_tag=MT3517
CDC1551,NC_002755.2,Protein Homology,CDS,3817868,3819604,1737,-,,0,cds-WP_003418002.1,WP_003418002.1,cholesterol oxidase,MT_RS17900,protein_coding,ID=cds-WP_003418002.1;Parent=gene-MT_RS17900;Dbxref=GenBank:WP_003418002.1;Name=WP_003418002.1;gbkey=CDS;gene=choD;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217926.1;locus_tag=MT_RS17900;product=cholesterol oxidase;protein_id=WP_003418002.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3819660,3820787,1128,-,,,gene-MT_RS17905,MT_RS17905,,MT_RS17905,protein_coding,ID=gene-MT_RS17905;Name=MT_RS17905;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS17905;old_locus_tag=MT3518
CDC1551,NC_002755.2,Protein Homology,CDS,3819660,3820787,1128,-,,0,cds-WP_003418005.1,WP_003418005.1,GuaB3 family IMP dehydrogenase-related protein,MT_RS17905,protein_coding,ID=cds-WP_003418005.1;Parent=gene-MT_RS17905;Dbxref=GenBank:WP_003418005.1;Name=WP_003418005.1;Ontology_term=GO:0003938;gbkey=CDS;go_function=IMP dehydrogenase activity|0003938||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217927.1;locus_tag=MT_RS17905;product=GuaB3 family IMP dehydrogenase-related protein;protein_id=WP_003418005.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3820807,3822396,1590,-,,,gene-MT_RS17910,guaB,,MT_RS17910,protein_coding,ID=gene-MT_RS17910;Name=guaB;gbkey=Gene;gene=guaB;gene_biotype=protein_coding;locus_tag=MT_RS17910;old_locus_tag=MT3519
CDC1551,NC_002755.2,Protein Homology,CDS,3820807,3822396,1590,-,,0,cds-WP_003900682.1,WP_003900682.1,IMP dehydrogenase,MT_RS17910,protein_coding,"ID=cds-WP_003900682.1;Parent=gene-MT_RS17910;Dbxref=GenBank:WP_003900682.1;Name=WP_003900682.1;Ontology_term=GO:0006164,GO:0003938;gbkey=CDS;gene=guaB;go_function=IMP dehydrogenase activity|0003938||IEA;go_process=purine nucleotide biosynthetic process|0006164||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217928.1;locus_tag=MT_RS17910;product=IMP dehydrogenase;protein_id=WP_003900682.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,3822603,3823013,411,+,,,gene-MT_RS17915,MT_RS17915,,MT_RS17915,protein_coding,ID=gene-MT_RS17915;Name=MT_RS17915;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS17915;old_locus_tag=MT3521
CDC1551,NC_002755.2,Protein Homology,CDS,3822603,3823013,411,+,,0,cds-WP_003418008.1,WP_003418008.1,DUF5319 domain-containing protein,MT_RS17915,protein_coding,ID=cds-WP_003418008.1;Parent=gene-MT_RS17915;Dbxref=GenBank:WP_003418008.1;Name=WP_003418008.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217929.1;locus_tag=MT_RS17915;product=DUF5319 domain-containing protein;protein_id=WP_003418008.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3823023,3823922,900,-,,,gene-MT_RS17920,rsdA,,MT_RS17920,protein_coding,ID=gene-MT_RS17920;Name=rsdA;gbkey=Gene;gene=rsdA;gene_biotype=protein_coding;locus_tag=MT_RS17920;old_locus_tag=MT3522
CDC1551,NC_002755.2,Protein Homology,CDS,3823023,3823922,900,-,,0,cds-WP_003418011.1,WP_003418011.1,anti-sigma D factor RsdA,MT_RS17920,protein_coding,ID=cds-WP_003418011.1;Parent=gene-MT_RS17920;Dbxref=GenBank:WP_003418011.1;Name=WP_003418011.1;gbkey=CDS;gene=rsdA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217930.1;locus_tag=MT_RS17920;product=anti-sigma D factor RsdA;protein_id=WP_003418011.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3823915,3824490,576,-,,,gene-MT_RS17925,sigD,,MT_RS17925,protein_coding,ID=gene-MT_RS17925;Name=sigD;gbkey=Gene;gene=sigD;gene_biotype=protein_coding;locus_tag=MT_RS17925;old_locus_tag=MT3523
CDC1551,NC_002755.2,Protein Homology,CDS,3823915,3824490,576,-,,0,cds-WP_003917787.1,WP_003917787.1,ECF RNA polymerase sigma factor SigD,MT_RS17925,protein_coding,ID=cds-WP_003917787.1;Parent=gene-MT_RS17925;Dbxref=GenBank:WP_003917787.1;Name=WP_003917787.1;gbkey=CDS;gene=sigD;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003917787.1;locus_tag=MT_RS17925;product=ECF RNA polymerase sigma factor SigD;protein_id=WP_003917787.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3824571,3825398,828,-,,,gene-MT_RS17930,MT_RS17930,,MT_RS17930,protein_coding,ID=gene-MT_RS17930;Name=MT_RS17930;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS17930;old_locus_tag=MT3524
CDC1551,NC_002755.2,Protein Homology,CDS,3824571,3825398,828,-,,0,cds-WP_003900051.1,WP_003900051.1,hypothetical protein,MT_RS17930,protein_coding,ID=cds-WP_003900051.1;Parent=gene-MT_RS17930;Dbxref=GenBank:WP_003900051.1;Name=WP_003900051.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217932.1;locus_tag=MT_RS17930;product=hypothetical protein;protein_id=WP_003900051.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3825769,3826077,309,+,,,gene-MT_RS17935,whiB3,,MT_RS17935,protein_coding,ID=gene-MT_RS17935;Name=whiB3;gbkey=Gene;gene=whiB3;gene_biotype=protein_coding;locus_tag=MT_RS17935;old_locus_tag=MT3525
CDC1551,NC_002755.2,Protein Homology,CDS,3825769,3826077,309,+,,0,cds-WP_003418017.1,WP_003418017.1,redox-responsive transcriptional regulator WhiB3,MT_RS17935,protein_coding,ID=cds-WP_003418017.1;Parent=gene-MT_RS17935;Dbxref=GenBank:WP_003418017.1;Name=WP_003418017.1;gbkey=CDS;gene=whiB3;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217933.1;locus_tag=MT_RS17935;product=redox-responsive transcriptional regulator WhiB3;protein_id=WP_003418017.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3826149,3827768,1620,-,,,gene-MT_RS17940,groL,,MT_RS17940,protein_coding,ID=gene-MT_RS17940;Name=groL;gbkey=Gene;gene=groL;gene_biotype=protein_coding;locus_tag=MT_RS17940;old_locus_tag=MT3526
CDC1551,NC_002755.2,Protein Homology,CDS,3826149,3827768,1620,-,,0,cds-WP_003418021.1,WP_003418021.1,chaperonin GroEL,MT_RS17940,protein_coding,"ID=cds-WP_003418021.1;Parent=gene-MT_RS17940;Dbxref=GenBank:WP_003418021.1;Name=WP_003418021.1;Note=60 kDa chaperone family%3B promotes refolding of misfolded polypeptides especially under stressful conditions%3B forms two stacked rings of heptamers to form a barrel-shaped 14mer%3B ends can be capped by GroES%3B misfolded proteins enter the barrel where they are refolded when GroES binds;Ontology_term=GO:0042026,GO:0140662;gbkey=CDS;gene=groL;go_function=ATP-dependent protein folding chaperone|0140662||IEA;go_process=protein refolding|0042026||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217934.1;locus_tag=MT_RS17940;product=chaperonin GroEL;protein_id=WP_003418021.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,3827863,3828165,303,-,,,gene-MT_RS17945,groES,,MT_RS17945,protein_coding,ID=gene-MT_RS17945;Name=groES;gbkey=Gene;gene=groES;gene_biotype=protein_coding;locus_tag=MT_RS17945;old_locus_tag=MT3527
CDC1551,NC_002755.2,Protein Homology,CDS,3827863,3828165,303,-,,0,cds-WP_003418028.1,WP_003418028.1,co-chaperone GroES,MT_RS17945,protein_coding,"ID=cds-WP_003418028.1;Parent=gene-MT_RS17945;Dbxref=GenBank:WP_003418028.1;Name=WP_003418028.1;Ontology_term=GO:0006457,GO:0005524,GO:0016887;gbkey=CDS;gene=groES;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA;go_process=protein folding|0006457||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003929249.1;locus_tag=MT_RS17945;product=co-chaperone GroES;protein_id=WP_003418028.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,3828432,3829466,1035,-,,,gene-MT_RS17950,tsaD,,MT_RS17950,protein_coding,ID=gene-MT_RS17950;Name=tsaD;gbkey=Gene;gene=tsaD;gene_biotype=protein_coding;locus_tag=MT_RS17950;old_locus_tag=MT3528
CDC1551,NC_002755.2,Protein Homology,CDS,3828432,3829466,1035,-,,0,cds-WP_003900052.1,WP_003900052.1,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD,MT_RS17950,protein_coding,ID=cds-WP_003900052.1;Parent=gene-MT_RS17950;Dbxref=GenBank:WP_003900052.1;Name=WP_003900052.1;Ontology_term=GO:0002949;gbkey=CDS;gene=tsaD;go_process=tRNA threonylcarbamoyladenosine modification|0002949||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217936.1;locus_tag=MT_RS17950;product=tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD;protein_id=WP_003900052.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3829463,3829939,477,-,,,gene-MT_RS17955,rimI,,MT_RS17955,protein_coding,ID=gene-MT_RS17955;Name=rimI;gbkey=Gene;gene=rimI;gene_biotype=protein_coding;locus_tag=MT_RS17955;old_locus_tag=MT3529
CDC1551,NC_002755.2,Protein Homology,CDS,3829463,3829939,477,-,,0,cds-WP_003418034.1,WP_003418034.1,ribosomal protein S18-alanine N-acetyltransferase,MT_RS17955,protein_coding,"ID=cds-WP_003418034.1;Parent=gene-MT_RS17955;Dbxref=GenBank:WP_003418034.1;Name=WP_003418034.1;Ontology_term=GO:0036211,GO:0042254,GO:0008999;gbkey=CDS;gene=rimI;go_function=protein-N-terminal-alanine acetyltransferase activity|0008999||IEA;go_process=protein modification process|0036211||IEA,ribosome biogenesis|0042254||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217937.1;locus_tag=MT_RS17955;product=ribosomal protein S18-alanine N-acetyltransferase;protein_id=WP_003418034.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,3829936,3830571,636,-,,,gene-MT_RS17960,tsaB,,MT_RS17960,protein_coding,ID=gene-MT_RS17960;Name=tsaB;gbkey=Gene;gene=tsaB;gene_biotype=protein_coding;locus_tag=MT_RS17960;old_locus_tag=MT3530
CDC1551,NC_002755.2,Protein Homology,CDS,3829936,3830571,636,-,,0,cds-WP_003418038.1,WP_003418038.1,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB,MT_RS17960,protein_coding,ID=cds-WP_003418038.1;Parent=gene-MT_RS17960;Dbxref=GenBank:WP_003418038.1;Name=WP_003418038.1;Ontology_term=GO:0002949;gbkey=CDS;gene=tsaB;go_process=tRNA threonylcarbamoyladenosine modification|0002949||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217938.1;locus_tag=MT_RS17960;product=tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB;protein_id=WP_003418038.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,3830568,3831074,507,-,,,gene-MT_RS17965,tsaE,,MT_RS17965,protein_coding,ID=gene-MT_RS17965;Name=tsaE;gbkey=Gene;gene=tsaE;gene_biotype=protein_coding;locus_tag=MT_RS17965;old_locus_tag=MT3531
CDC1551,NC_002755.2,Protein Homology,CDS,3830568,3831074,507,-,,0,cds-WP_003418042.1,WP_003418042.1,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE,MT_RS17965,protein_coding,ID=cds-WP_003418042.1;Parent=gene-MT_RS17965;Dbxref=GenBank:WP_003418042.1;Name=WP_003418042.1;Ontology_term=GO:0002949;gbkey=CDS;gene=tsaE;go_process=tRNA threonylcarbamoyladenosine modification|0002949||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217939.1;locus_tag=MT_RS17965;product=tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE;protein_id=WP_003418042.1;transl_table=11
